id,Rings
132623,9.34
132624,11.86
132625,10.7
132626,5.13
132627,11.1
132628,8.01
132629,17.07
132630,14.17
132631,18.72
132632,5.52
132633,8.11
132634,12.14
132635,12.0
132636,9.0
132637,10.19
132638,9.21
132639,8.99
132640,12.82
132641,11.89
132642,7.47
132643,10.18
132644,7.12
132645,9.44
132646,13.45
132647,10.77
132648,10.47
132649,10.89
132650,9.55
132651,7.87
132652,8.46
132653,9.43
132654,13.58
132655,9.15
132656,11.22
132657,10.42
132658,10.48
132659,10.27
132660,5.62
132661,10.09
132662,12.71
132663,10.21
132664,7.16
132665,10.9
132666,9.12
132667,9.11
132668,8.32
132669,8.3
132670,9.0
132671,13.79
132672,3.51
132673,6.94
132674,11.16
132675,7.87
132676,7.94
132677,6.95
132678,13.83
132679,8.49
132680,7.17
132681,9.83
132682,9.86
132683,9.25
132684,12.63
132685,7.16
132686,7.83
132687,17.03
132688,11.15
132689,13.15
132690,8.92
132691,11.07
132692,9.28
132693,9.84
132694,8.26
132695,8.56
132696,7.24
132697,9.64
132698,7.52
132699,9.42
132700,12.13
132701,15.52
132702,6.18
132703,8.02
132704,9.82
132705,14.26
132706,10.67
132707,17.64
132708,9.32
132709,11.04
132710,11.07
132711,7.06
132712,11.93
132713,11.29
132714,9.05
132715,15.48
132716,6.95
132717,5.31
132718,9.76
132719,10.0
132720,9.61
132721,9.54
132722,9.9
132723,9.86
132724,8.69
132725,8.74
132726,6.21
132727,13.2
132728,9.26
132729,9.0
132730,6.74
132731,6.85
132732,7.77
132733,15.99
132734,9.12
132735,8.37
132736,11.12
132737,9.83
132738,12.24
132739,14.3
132740,8.28
132741,8.14
132742,14.03
132743,8.21
132744,7.76
132745,9.23
132746,9.6
132747,7.85
132748,12.51
132749,9.13
132750,8.0
132751,6.82
132752,8.97
132753,9.23
132754,10.76
132755,7.58
132756,15.07
132757,6.75
132758,7.78
132759,7.28
132760,4.23
132761,7.78
132762,8.1
132763,11.34
132764,11.3
132765,11.37
132766,8.78
132767,6.89
132768,10.86
132769,6.89
132770,9.8
132771,10.64
132772,6.73
132773,8.43
132774,5.31
132775,9.64
132776,6.76
132777,8.6
132778,10.01
132779,5.59
132780,12.38
132781,14.05
132782,8.11
132783,12.9
132784,9.43
132785,8.61
132786,4.91
132787,11.67
132788,13.44
132789,17.01
132790,12.24
132791,7.35
132792,8.32
132793,7.46
132794,9.09
132795,8.38
132796,10.67
132797,5.64
132798,9.39
132799,17.18
132800,9.37
132801,6.71
132802,4.45
132803,7.28
132804,9.33
132805,10.48
132806,8.68
132807,7.03
132808,6.02
132809,11.69
132810,7.12
132811,9.46
132812,7.6
132813,11.58
132814,10.96
132815,10.74
132816,10.15
132817,7.61
132818,13.79
132819,13.3
132820,5.08
132821,8.73
132822,8.3
132823,12.25
132824,6.82
132825,11.04
132826,11.29
132827,11.32
132828,8.67
132829,8.48
132830,10.16
132831,12.31
132832,11.15
132833,9.76
132834,10.01
132835,9.61
132836,8.32
132837,10.01
132838,4.41
132839,5.45
132840,10.25
132841,9.98
132842,6.62
132843,8.99
132844,8.36
132845,5.59
132846,10.07
132847,13.06
132848,7.33
132849,9.92
132850,6.7
132851,6.12
132852,15.79
132853,9.87
132854,7.18
132855,6.38
132856,9.16
132857,10.51
132858,7.96
132859,6.95
132860,8.58
132861,7.96
132862,5.58
132863,8.38
132864,11.97
132865,11.07
132866,6.95
132867,10.63
132868,9.12
132869,7.11
132870,10.99
132871,8.99
132872,10.29
132873,10.6
132874,10.08
132875,9.1
132876,9.26
132877,10.45
132878,4.71
132879,9.96
132880,13.94
132881,9.2
132882,9.61
132883,14.11
132884,13.52
132885,12.17
132886,11.26
132887,8.1
132888,13.26
132889,6.87
132890,10.13
132891,6.58
132892,7.16
132893,8.96
132894,13.82
132895,10.04
132896,9.23
132897,9.39
132898,8.41
132899,11.85
132900,10.48
132901,10.01
132902,12.21
132903,9.96
132904,10.12
132905,10.94
132906,6.29
132907,10.23
132908,16.14
132909,10.42
132910,9.61
132911,12.26
132912,13.55
132913,12.73
132914,11.28
132915,8.9
132916,10.0
132917,7.98
132918,9.09
132919,10.34
132920,12.79
132921,7.9
132922,7.47
132923,6.13
132924,9.09
132925,12.39
132926,8.87
132927,9.07
132928,8.94
132929,7.34
132930,13.49
132931,7.6
132932,11.82
132933,5.27
132934,8.23
132935,7.19
132936,9.96
132937,11.22
132938,8.7
132939,6.62
132940,7.23
132941,16.2
132942,4.99
132943,9.67
132944,8.64
132945,10.12
132946,9.16
132947,8.92
132948,8.86
132949,7.65
132950,9.13
132951,9.15
132952,11.44
132953,8.76
132954,5.78
132955,14.62
132956,10.16
132957,9.95
132958,10.44
132959,8.09
132960,13.64
132961,9.14
132962,14.58
132963,8.76
132964,16.32
132965,6.84
132966,14.68
132967,10.02
132968,8.98
132969,7.97
132970,14.49
132971,12.79
132972,4.46
132973,11.73
132974,10.75
132975,9.34
132976,8.4
132977,16.09
132978,6.79
132979,6.62
132980,10.09
132981,9.34
132982,10.13
132983,6.77
132984,10.13
132985,8.48
132986,9.3
132987,4.61
132988,9.1
132989,10.07
132990,10.69
132991,8.38
132992,9.51
132993,12.23
132994,6.53
132995,16.74
132996,4.54
132997,12.6
132998,7.93
132999,9.87
133000,10.27
133001,9.4
133002,13.02
133003,9.65
133004,9.1
133005,11.32
133006,10.48
133007,10.39
133008,9.17
133009,11.29
133010,4.29
133011,9.06
133012,17.74
133013,6.35
133014,6.88
133015,9.25
133016,5.04
133017,5.49
133018,9.75
133019,9.98
133020,10.74
133021,9.25
133022,9.36
133023,7.4
133024,4.71
133025,13.6
133026,9.77
133027,8.58
133028,8.28
133029,7.18
133030,14.0
133031,12.77
133032,10.64
133033,13.7
133034,9.74
133035,10.49
133036,6.71
133037,10.0
133038,7.43
133039,10.08
133040,9.5
133041,8.62
133042,3.27
133043,6.93
133044,12.96
133045,12.19
133046,8.99
133047,7.65
133048,12.7
133049,11.94
133050,14.0
133051,16.17
133052,15.57
133053,6.66
133054,4.17
133055,12.55
133056,6.23
133057,13.9
133058,11.83
133059,8.81
133060,9.79
133061,3.78
133062,12.81
133063,5.11
133064,7.01
133065,7.71
133066,9.27
133067,5.52
133068,15.22
133069,10.78
133070,13.97
133071,9.12
133072,10.92
133073,8.62
133074,9.7
133075,8.44
133076,11.36
133077,8.72
133078,7.24
133079,9.05
133080,4.01
133081,10.2
133082,5.26
133083,9.66
133084,8.5
133085,11.74
133086,9.34
133087,5.67
133088,7.4
133089,10.87
133090,12.4
133091,8.23
133092,10.95
133093,11.14
133094,5.22
133095,9.53
133096,14.43
133097,14.6
133098,9.37
133099,10.68
133100,6.3
133101,11.26
133102,10.44
133103,9.26
133104,10.58
133105,10.42
133106,8.02
133107,6.84
133108,11.0
133109,9.69
133110,10.32
133111,4.56
133112,12.73
133113,7.11
133114,10.55
133115,8.15
133116,7.08
133117,8.78
133118,14.7
133119,10.21
133120,7.6
133121,9.16
133122,9.13
133123,8.95
133124,7.95
133125,16.56
133126,12.15
133127,5.88
133128,11.45
133129,12.7
133130,8.97
133131,10.97
133132,10.98
133133,8.72
133134,7.46
133135,7.21
133136,7.62
133137,5.5
133138,5.68
133139,9.53
133140,5.55
133141,5.19
133142,7.54
133143,9.4
133144,8.77
133145,10.89
133146,4.1
133147,4.67
133148,14.38
133149,8.06
133150,4.43
133151,16.27
133152,12.6
133153,6.85
133154,10.57
133155,9.85
133156,9.22
133157,6.25
133158,12.0
133159,6.01
133160,8.95
133161,8.95
133162,9.42
133163,8.87
133164,5.28
133165,5.88
133166,10.03
133167,8.68
133168,6.6
133169,11.17
133170,9.77
133171,9.21
133172,11.24
133173,11.36
133174,11.21
133175,3.93
133176,9.1
133177,12.24
133178,9.79
133179,7.8
133180,6.23
133181,8.82
133182,7.89
133183,8.3
133184,9.94
133185,13.87
133186,9.54
133187,6.91
133188,10.32
133189,5.07
133190,9.57
133191,15.36
133192,6.94
133193,4.99
133194,7.24
133195,9.4
133196,7.25
133197,13.36
133198,9.62
133199,7.42
133200,8.97
133201,8.64
133202,8.69
133203,8.9
133204,8.83
133205,10.95
133206,5.77
133207,7.7
133208,11.48
133209,8.83
133210,10.39
133211,9.43
133212,10.71
133213,16.59
133214,15.91
133215,10.61
133216,6.55
133217,9.11
133218,6.14
133219,11.53
133220,13.89
133221,9.8
133222,9.39
133223,11.73
133224,4.67
133225,9.89
133226,12.89
133227,7.67
133228,7.28
133229,8.12
133230,9.36
133231,10.23
133232,15.73
133233,7.9
133234,8.78
133235,17.13
133236,6.19
133237,6.7
133238,7.16
133239,10.62
133240,6.94
133241,9.2
133242,8.02
133243,12.65
133244,8.89
133245,9.28
133246,9.17
133247,10.19
133248,6.64
133249,14.46
133250,8.17
133251,10.59
133252,8.9
133253,9.9
133254,10.76
133255,7.26
133256,7.51
133257,9.78
133258,5.3
133259,14.1
133260,6.19
133261,8.99
133262,8.49
133263,13.09
133264,15.42
133265,9.96
133266,9.96
133267,11.6
133268,8.96
133269,5.31
133270,8.24
133271,8.27
133272,9.97
133273,7.65
133274,12.58
133275,8.03
133276,13.67
133277,15.7
133278,6.59
133279,7.59
133280,7.21
133281,10.54
133282,8.1
133283,6.4
133284,9.64
133285,8.44
133286,13.33
133287,10.74
133288,5.45
133289,16.93
133290,9.03
133291,13.37
133292,16.19
133293,9.19
133294,5.17
133295,7.61
133296,8.92
133297,7.13
133298,4.71
133299,8.39
133300,8.18
133301,5.29
133302,9.61
133303,6.99
133304,14.5
133305,6.72
133306,7.32
133307,4.66
133308,8.23
133309,16.28
133310,11.94
133311,10.06
133312,12.13
133313,9.31
133314,19.4
133315,10.13
133316,8.86
133317,10.93
133318,9.2
133319,14.28
133320,11.25
133321,6.0
133322,7.89
133323,14.97
133324,10.33
133325,8.61
133326,9.02
133327,10.03
133328,15.21
133329,6.3
133330,8.19
133331,10.28
133332,9.88
133333,6.96
133334,11.28
133335,16.04
133336,15.15
133337,11.79
133338,7.61
133339,9.72
133340,8.83
133341,13.82
133342,7.25
133343,8.1
133344,12.36
133345,6.82
133346,14.51
133347,12.81
133348,10.49
133349,8.22
133350,8.29
133351,8.18
133352,7.43
133353,6.04
133354,11.85
133355,7.61
133356,12.02
133357,12.6
133358,10.59
133359,11.04
133360,5.44
133361,8.23
133362,10.04
133363,4.45
133364,10.11
133365,7.13
133366,16.27
133367,8.48
133368,6.34
133369,4.82
133370,10.37
133371,7.68
133372,10.32
133373,10.99
133374,11.73
133375,9.72
133376,7.79
133377,9.71
133378,7.61
133379,8.19
133380,10.92
133381,7.2
133382,8.79
133383,11.48
133384,10.4
133385,11.88
133386,6.29
133387,9.44
133388,9.09
133389,10.86
133390,10.4
133391,12.91
133392,10.59
133393,8.85
133394,10.14
133395,10.01
133396,11.12
133397,9.85
133398,11.86
133399,9.51
133400,10.96
133401,10.07
133402,9.38
133403,13.1
133404,8.3
133405,9.03
133406,8.04
133407,9.27
133408,8.83
133409,12.27
133410,7.94
133411,9.73
133412,3.9
133413,12.86
133414,7.43
133415,9.49
133416,7.03
133417,9.2
133418,11.69
133419,8.6
133420,9.59
133421,11.07
133422,8.8
133423,8.78
133424,6.8
133425,7.05
133426,11.11
133427,7.15
133428,9.74
133429,8.9
133430,8.03
133431,7.77
133432,10.58
133433,8.42
133434,13.06
133435,18.73
133436,10.47
133437,13.72
133438,11.06
133439,9.83
133440,9.82
133441,9.48
133442,10.33
133443,5.2
133444,8.28
133445,7.6
133446,8.84
133447,11.13
133448,11.18
133449,13.02
133450,9.81
133451,7.45
133452,10.01
133453,11.28
133454,11.6
133455,9.91
133456,10.03
133457,7.27
133458,9.73
133459,8.45
133460,6.96
133461,12.3
133462,9.68
133463,10.68
133464,10.77
133465,13.17
133466,6.56
133467,7.6
133468,9.36
133469,3.78
133470,8.88
133471,12.31
133472,8.23
133473,10.82
133474,9.69
133475,11.52
133476,16.37
133477,9.23
133478,11.45
133479,14.14
133480,8.73
133481,8.24
133482,7.76
133483,16.3
133484,10.61
133485,11.94
133486,10.79
133487,9.74
133488,7.76
133489,11.66
133490,10.53
133491,11.54
133492,8.12
133493,8.05
133494,8.53
133495,13.71
133496,7.93
133497,9.29
133498,7.79
133499,12.21
133500,9.24
133501,8.98
133502,9.75
133503,17.69
133504,10.47
133505,10.21
133506,10.36
133507,9.55
133508,8.49
133509,10.58
133510,10.16
133511,8.39
133512,10.79
133513,10.07
133514,10.7
133515,7.22
133516,5.32
133517,7.9
133518,9.43
133519,7.28
133520,9.69
133521,11.4
133522,7.03
133523,6.83
133524,8.86
133525,14.84
133526,9.06
133527,10.65
133528,10.24
133529,12.13
133530,7.79
133531,10.81
133532,8.64
133533,9.33
133534,10.31
133535,10.57
133536,10.63
133537,8.82
133538,12.58
133539,9.48
133540,10.27
133541,12.06
133542,6.95
133543,9.71
133544,10.71
133545,5.43
133546,9.2
133547,9.06
133548,4.53
133549,8.29
133550,8.21
133551,9.91
133552,11.21
133553,8.94
133554,7.18
133555,6.59
133556,5.01
133557,12.27
133558,7.94
133559,12.48
133560,15.03
133561,7.98
133562,8.98
133563,8.9
133564,7.6
133565,10.81
133566,10.6
133567,12.31
133568,6.88
133569,10.72
133570,9.38
133571,11.41
133572,6.75
133573,14.53
133574,6.71
133575,6.94
133576,11.67
133577,8.42
133578,9.57
133579,8.24
133580,8.35
133581,8.46
133582,12.38
133583,11.53
133584,14.37
133585,14.09
133586,12.72
133587,5.53
133588,9.42
133589,10.11
133590,8.81
133591,7.48
133592,8.22
133593,12.28
133594,11.32
133595,12.63
133596,10.27
133597,10.99
133598,8.6
133599,6.75
133600,13.9
133601,14.05
133602,7.96
133603,12.81
133604,12.34
133605,5.94
133606,9.69
133607,12.28
133608,8.17
133609,9.8
133610,6.09
133611,13.68
133612,10.06
133613,9.38
133614,13.93
133615,9.6
133616,5.34
133617,7.67
133618,8.47
133619,7.6
133620,11.16
133621,8.38
133622,12.34
133623,5.9
133624,7.67
133625,6.44
133626,9.15
133627,19.22
133628,4.96
133629,9.39
133630,9.25
133631,8.94
133632,8.0
133633,9.7
133634,9.55
133635,11.56
133636,11.39
133637,7.17
133638,6.33
133639,10.39
133640,12.85
133641,6.21
133642,9.19
133643,6.75
133644,7.1
133645,6.79
133646,7.06
133647,7.42
133648,10.98
133649,8.0
133650,11.33
133651,10.78
133652,4.84
133653,9.53
133654,7.33
133655,8.44
133656,13.54
133657,7.17
133658,9.98
133659,10.79
133660,8.41
133661,13.5
133662,6.98
133663,5.2
133664,10.64
133665,9.08
133666,7.02
133667,8.27
133668,6.42
133669,8.21
133670,10.56
133671,6.68
133672,9.04
133673,7.72
133674,14.39
133675,7.26
133676,12.15
133677,8.67
133678,8.71
133679,10.16
133680,9.23
133681,5.79
133682,11.29
133683,8.99
133684,4.76
133685,12.48
133686,14.27
133687,9.14
133688,9.02
133689,15.55
133690,10.25
133691,9.62
133692,6.71
133693,16.1
133694,9.55
133695,8.81
133696,10.16
133697,8.64
133698,9.3
133699,16.95
133700,10.99
133701,14.92
133702,7.55
133703,11.13
133704,7.23
133705,14.1
133706,10.98
133707,12.59
133708,13.69
133709,9.27
133710,9.64
133711,11.02
133712,17.82
133713,7.48
133714,4.31
133715,10.52
133716,8.66
133717,7.98
133718,9.68
133719,9.09
133720,11.37
133721,14.54
133722,7.35
133723,8.33
133724,14.03
133725,8.52
133726,9.69
133727,10.67
133728,15.6
133729,14.0
133730,10.16
133731,5.72
133732,12.0
133733,10.5
133734,7.05
133735,8.54
133736,7.23
133737,5.07
133738,5.42
133739,11.47
133740,10.1
133741,10.1
133742,8.36
133743,12.8
133744,9.2
133745,5.71
133746,8.69
133747,8.19
133748,8.61
133749,7.63
133750,9.02
133751,8.44
133752,7.29
133753,7.01
133754,6.52
133755,8.95
133756,8.75
133757,9.02
133758,5.58
133759,14.27
133760,7.06
133761,8.24
133762,9.13
133763,16.31
133764,10.39
133765,7.37
133766,8.58
133767,8.93
133768,7.74
133769,14.64
133770,14.7
133771,11.94
133772,8.26
133773,16.86
133774,7.41
133775,10.1
133776,9.28
133777,7.05
133778,14.45
133779,6.43
133780,8.81
133781,7.17
133782,10.84
133783,8.22
133784,8.89
133785,10.46
133786,12.36
133787,12.03
133788,15.0
133789,8.01
133790,11.03
133791,6.4
133792,10.51
133793,13.66
133794,16.17
133795,5.26
133796,16.19
133797,6.41
133798,9.49
133799,5.15
133800,8.57
133801,7.11
133802,13.85
133803,8.9
133804,6.58
133805,10.09
133806,10.03
133807,10.76
133808,11.71
133809,10.74
133810,10.7
133811,6.42
133812,8.49
133813,14.7
133814,4.43
133815,15.03
133816,19.12
133817,16.93
133818,11.94
133819,9.99
133820,6.96
133821,8.04
133822,5.69
133823,6.9
133824,12.36
133825,11.47
133826,10.29
133827,14.54
133828,7.39
133829,8.28
133830,9.22
133831,11.11
133832,10.95
133833,8.39
133834,7.36
133835,10.63
133836,11.1
133837,9.34
133838,11.85
133839,10.29
133840,17.25
133841,10.43
133842,7.26
133843,8.97
133844,6.84
133845,6.72
133846,8.88
133847,10.4
133848,11.63
133849,10.51
133850,7.39
133851,15.38
133852,10.9
133853,15.32
133854,8.14
133855,6.93
133856,5.57
133857,13.48
133858,10.62
133859,11.52
133860,11.33
133861,10.42
133862,8.92
133863,11.54
133864,10.75
133865,7.62
133866,11.24
133867,5.81
133868,12.38
133869,4.81
133870,7.6
133871,7.1
133872,14.95
133873,7.82
133874,8.08
133875,7.52
133876,10.17
133877,3.91
133878,13.31
133879,9.53
133880,7.79
133881,15.72
133882,7.96
133883,11.23
133884,11.2
133885,8.15
133886,15.15
133887,11.74
133888,8.61
133889,8.97
133890,4.91
133891,10.01
133892,9.72
133893,11.17
133894,9.49
133895,12.99
133896,7.01
133897,7.31
133898,9.38
133899,9.81
133900,8.24
133901,10.5
133902,9.44
133903,8.15
133904,7.26
133905,8.05
133906,9.34
133907,10.02
133908,11.68
133909,10.64
133910,10.77
133911,7.06
133912,10.88
133913,6.87
133914,6.83
133915,14.88
133916,9.21
133917,8.87
133918,15.24
133919,10.43
133920,8.36
133921,7.57
133922,8.84
133923,12.06
133924,10.79
133925,11.59
133926,9.41
133927,9.28
133928,7.26
133929,7.61
133930,12.08
133931,14.52
133932,9.81
133933,8.42
133934,8.01
133935,8.3
133936,4.71
133937,5.85
133938,15.1
133939,16.39
133940,10.24
133941,12.59
133942,8.49
133943,5.03
133944,19.12
133945,13.51
133946,9.46
133947,8.08
133948,8.22
133949,8.98
133950,6.8
133951,8.24
133952,10.32
133953,6.24
133954,8.62
133955,9.91
133956,9.07
133957,9.36
133958,10.28
133959,9.2
133960,8.28
133961,11.16
133962,10.64
133963,16.71
133964,8.62
133965,7.11
133966,11.84
133967,7.46
133968,13.94
133969,8.12
133970,5.23
133971,10.1
133972,8.77
133973,17.78
133974,12.33
133975,4.68
133976,6.25
133977,6.76
133978,7.02
133979,10.61
133980,11.04
133981,8.07
133982,9.44
133983,8.52
133984,14.87
133985,10.06
133986,6.84
133987,13.91
133988,4.24
133989,10.99
133990,9.97
133991,10.1
133992,9.43
133993,7.08
133994,12.4
133995,9.79
133996,9.27
133997,8.45
133998,4.57
133999,11.01
134000,7.01
134001,9.64
134002,9.0
134003,7.69
134004,7.72
134005,16.21
134006,6.5
134007,13.23
134008,5.43
134009,7.24
134010,10.28
134011,7.95
134012,4.3
134013,8.98
134014,7.75
134015,5.04
134016,10.28
134017,8.57
134018,7.59
134019,10.6
134020,17.83
134021,9.13
134022,11.15
134023,14.42
134024,16.33
134025,9.53
134026,8.85
134027,9.31
134028,9.14
134029,10.89
134030,4.63
134031,8.69
134032,11.08
134033,4.01
134034,6.5
134035,9.95
134036,11.58
134037,6.86
134038,10.82
134039,9.14
134040,4.64
134041,9.64
134042,13.74
134043,14.39
134044,8.64
134045,7.98
134046,12.86
134047,7.15
134048,6.53
134049,11.96
134050,5.31
134051,8.66
134052,12.17
134053,7.56
134054,9.08
134055,12.96
134056,13.31
134057,7.21
134058,11.34
134059,4.32
134060,6.78
134061,8.88
134062,11.13
134063,9.66
134064,11.39
134065,12.27
134066,9.77
134067,12.23
134068,6.8
134069,10.32
134070,5.63
134071,10.7
134072,7.28
134073,11.81
134074,15.73
134075,12.42
134076,10.86
134077,7.37
134078,8.75
134079,7.46
134080,9.52
134081,8.94
134082,8.27
134083,6.53
134084,7.46
134085,10.05
134086,9.33
134087,15.62
134088,14.92
134089,12.68
134090,8.24
134091,7.54
134092,9.56
134093,11.47
134094,8.13
134095,11.39
134096,9.93
134097,11.4
134098,9.69
134099,7.24
134100,12.7
134101,6.86
134102,9.8
134103,14.76
134104,13.56
134105,9.24
134106,15.26
134107,9.83
134108,12.25
134109,8.22
134110,8.99
134111,11.03
134112,10.79
134113,8.63
134114,11.29
134115,12.68
134116,7.83
134117,12.56
134118,12.36
134119,10.12
134120,6.08
134121,9.04
134122,9.51
134123,11.51
134124,18.3
134125,6.82
134126,17.62
134127,6.62
134128,10.43
134129,8.01
134130,10.99
134131,5.53
134132,10.18
134133,7.47
134134,9.44
134135,7.95
134136,4.49
134137,8.12
134138,8.22
134139,9.01
134140,10.32
134141,12.3
134142,12.1
134143,10.33
134144,9.03
134145,10.84
134146,7.94
134147,7.56
134148,10.24
134149,12.19
134150,12.61
134151,8.38
134152,13.87
134153,12.66
134154,10.12
134155,7.45
134156,9.9
134157,13.33
134158,11.09
134159,9.11
134160,7.22
134161,6.12
134162,16.68
134163,10.34
134164,8.17
134165,9.26
134166,11.4
134167,7.86
134168,11.05
134169,10.14
134170,12.28
134171,18.19
134172,14.66
134173,10.86
134174,6.6
134175,10.69
134176,10.91
134177,9.68
134178,11.42
134179,4.22
134180,9.89
134181,10.58
134182,7.73
134183,8.37
134184,8.06
134185,12.72
134186,4.02
134187,11.28
134188,9.43
134189,6.53
134190,7.17
134191,6.55
134192,10.37
134193,7.62
134194,16.63
134195,9.06
134196,12.27
134197,11.42
134198,7.32
134199,13.19
134200,8.59
134201,12.55
134202,10.47
134203,6.17
134204,11.84
134205,15.47
134206,4.59
134207,9.02
134208,12.16
134209,8.93
134210,12.01
134211,12.22
134212,7.81
134213,5.98
134214,12.67
134215,8.99
134216,6.44
134217,11.39
134218,9.59
134219,11.81
134220,12.09
134221,12.08
134222,8.04
134223,13.07
134224,11.59
134225,6.44
134226,8.73
134227,7.72
134228,9.35
134229,9.17
134230,10.28
134231,9.41
134232,18.13
134233,11.84
134234,8.74
134235,8.96
134236,13.49
134237,11.29
134238,5.77
134239,12.07
134240,10.23
134241,13.27
134242,6.6
134243,8.03
134244,10.59
134245,9.48
134246,8.07
134247,7.93
134248,12.74
134249,6.32
134250,12.75
134251,7.21
134252,11.61
134253,10.57
134254,13.12
134255,6.82
134256,14.01
134257,6.54
134258,8.38
134259,15.07
134260,6.43
134261,13.31
134262,7.91
134263,8.97
134264,10.02
134265,9.47
134266,10.27
134267,8.93
134268,10.39
134269,12.47
134270,10.6
134271,12.33
134272,10.85
134273,9.8
134274,11.21
134275,13.81
134276,9.83
134277,9.54
134278,8.74
134279,7.99
134280,9.45
134281,9.45
134282,10.72
134283,9.07
134284,8.56
134285,11.55
134286,8.93
134287,9.51
134288,11.77
134289,9.11
134290,12.06
134291,10.08
134292,10.54
134293,8.86
134294,8.08
134295,7.22
134296,9.19
134297,7.75
134298,9.93
134299,11.69
134300,7.71
134301,8.56
134302,10.87
134303,8.04
134304,9.79
134305,7.22
134306,5.6
134307,9.8
134308,13.0
134309,8.76
134310,7.38
134311,10.21
134312,10.57
134313,8.99
134314,9.48
134315,10.81
134316,9.4
134317,9.32
134318,10.71
134319,7.43
134320,5.33
134321,5.95
134322,7.59
134323,10.64
134324,8.25
134325,12.31
134326,9.48
134327,9.82
134328,8.15
134329,9.23
134330,8.8
134331,9.17
134332,8.44
134333,10.88
134334,8.42
134335,11.81
134336,9.88
134337,9.29
134338,11.9
134339,10.79
134340,8.14
134341,15.07
134342,6.22
134343,10.45
134344,4.07
134345,10.54
134346,4.75
134347,4.11
134348,7.68
134349,8.02
134350,13.51
134351,11.04
134352,6.72
134353,7.73
134354,7.46
134355,8.01
134356,8.7
134357,8.72
134358,12.13
134359,5.0
134360,15.44
134361,10.59
134362,8.19
134363,11.36
134364,7.67
134365,3.99
134366,10.15
134367,10.2
134368,8.29
134369,8.88
134370,9.72
134371,10.51
134372,11.14
134373,7.33
134374,12.65
134375,10.17
134376,14.09
134377,6.32
134378,7.81
134379,11.35
134380,13.89
134381,12.64
134382,11.89
134383,9.31
134384,8.98
134385,9.35
134386,12.76
134387,8.08
134388,15.26
134389,9.36
134390,9.12
134391,11.36
134392,6.2
134393,8.02
134394,7.85
134395,7.35
134396,6.88
134397,7.89
134398,5.05
134399,14.85
134400,10.37
134401,6.58
134402,8.78
134403,8.22
134404,12.37
134405,8.1
134406,11.65
134407,9.51
134408,10.11
134409,12.03
134410,7.32
134411,12.67
134412,7.94
134413,10.79
134414,8.13
134415,10.87
134416,8.56
134417,6.54
134418,11.21
134419,7.46
134420,7.14
134421,16.74
134422,8.73
134423,10.82
134424,6.01
134425,6.56
134426,10.7
134427,8.48
134428,19.23
134429,5.67
134430,8.3
134431,7.75
134432,4.94
134433,12.01
134434,7.73
134435,7.59
134436,11.75
134437,13.56
134438,8.42
134439,10.28
134440,9.26
134441,9.33
134442,9.53
134443,14.44
134444,7.34
134445,8.9
134446,8.91
134447,12.91
134448,16.11
134449,6.99
134450,16.82
134451,10.35
134452,4.53
134453,10.53
134454,9.82
134455,10.37
134456,15.1
134457,9.18
134458,15.89
134459,13.32
134460,8.35
134461,11.16
134462,7.98
134463,7.18
134464,14.86
134465,10.42
134466,9.55
134467,10.78
134468,7.01
134469,9.89
134470,6.24
134471,14.65
134472,4.65
134473,14.03
134474,9.92
134475,10.07
134476,7.01
134477,7.8
134478,7.92
134479,9.39
134480,10.99
134481,9.58
134482,7.12
134483,8.3
134484,7.48
134485,10.33
134486,14.25
134487,8.69
134488,8.03
134489,10.68
134490,11.77
134491,12.71
134492,7.63
134493,15.61
134494,13.0
134495,14.31
134496,5.22
134497,10.2
134498,7.86
134499,8.59
134500,9.91
134501,8.24
134502,7.24
134503,6.91
134504,6.36
134505,9.48
134506,8.0
134507,12.14
134508,8.6
134509,9.44
134510,10.39
134511,6.71
134512,9.69
134513,8.78
134514,6.48
134515,9.69
134516,6.89
134517,11.43
134518,11.47
134519,6.16
134520,5.04
134521,12.07
134522,11.24
134523,12.89
134524,8.47
134525,11.76
134526,10.7
134527,9.77
134528,9.48
134529,8.43
134530,9.28
134531,6.59
134532,12.58
134533,6.09
134534,12.64
134535,10.27
134536,4.88
134537,10.87
134538,14.18
134539,8.68
134540,4.95
134541,8.05
134542,11.04
134543,11.11
134544,10.29
134545,9.63
134546,13.86
134547,10.03
134548,11.26
134549,11.36
134550,11.36
134551,6.78
134552,6.92
134553,9.67
134554,7.77
134555,9.36
134556,8.93
134557,11.67
134558,11.2
134559,4.09
134560,7.68
134561,11.69
134562,5.83
134563,8.24
134564,11.17
134565,6.35
134566,9.79
134567,6.97
134568,9.48
134569,10.34
134570,12.55
134571,9.4
134572,8.94
134573,9.02
134574,10.33
134575,11.2
134576,12.55
134577,10.56
134578,8.4
134579,8.81
134580,5.22
134581,8.82
134582,13.74
134583,9.99
134584,7.56
134585,11.05
134586,12.77
134587,7.27
134588,6.82
134589,11.39
134590,13.45
134591,9.94
134592,7.84
134593,10.28
134594,9.32
134595,7.1
134596,8.88
134597,8.96
134598,12.52
134599,6.87
134600,6.14
134601,13.77
134602,10.1
134603,8.23
134604,11.24
134605,10.09
134606,8.66
134607,9.04
134608,5.19
134609,6.97
134610,8.54
134611,15.24
134612,5.77
134613,10.66
134614,10.48
134615,11.23
134616,10.97
134617,18.7
134618,10.6
134619,9.81
134620,4.47
134621,12.95
